player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
T.J. Lang,5032,G,DET,13,0,11,50.1,100.0,111,38.0,111,57.6,4,100.0,292,292,67.9,100.0,154,52.7,154
Mitch Trubisky,11757,QB,CHI,12,0,6,60.3,97.2,70,24.1,72,60.7,0,94.5,290,307,60.7,97.2,206,71.0,212
Kenny Stills,7926,WR,MIA,16,0,17,57.8,100.0,97,33.4,97,36.6,2,100.0,290,290,66.0,100.0,180,62.1,180
David Morgan,10822,TE,MIN,16,0,18,80.2,100.0,110,38.1,110,81.2,1,100.0,289,289,70.4,100.0,144,49.8,144
Rishard Matthews,7211,WR,TEN,16,0,31,65.6,100.0,145,50.2,145,66.4,0,99.7,289,290,70.9,100.0,113,39.1,113
Brent Celek,3778,TE,PHI,19,0,24,48.3,100.0,128,44.3,128,53.3,3,100.0,289,289,61.1,100.0,125,43.3,125
Robbie Chosen,11254,WR,NYJ,16,0,22,59.6,100.0,82,28.5,82,50.9,0,99.7,288,289,60.7,100.0,180,62.5,180
Terron Armstead,7856,T,NO,12,0,20,64.6,100.0,132,45.8,132,64.0,0,100.0,288,288,57.4,100.0,113,39.2,113
Levine Toilolo,7915,TE,ATL,17,0,2,64.2,100.0,56,19.5,56,69.0,1,100.0,287,287,69.8,100.0,208,72.5,208
Andy Levitre,4974,G,ATL,13,0,2,59.5,100.0,61,21.3,61,71.9,1,100.0,287,287,74.6,100.0,203,70.7,203
Dan Feeney,11826,G,LAC,12,0,27,72.7,100.0,144,50.5,144,62.5,0,100.0,285,285,47.1,100.0,94,33.0,94
Brandon Coleman,9086,WR,NO,17,0,20,80.9,100.0,149,52.7,149,77.4,0,100.0,283,283,75.0,100.0,96,33.9,96
Dwayne Allen,7066,TE,NE,18,0,19,78.0,100.0,140,49.5,140,78.8,0,100.0,283,283,71.3,100.0,102,36.0,102
Michael Hoomanawanui,5655,TE,NO,16,0,20,52.0,100.0,150,53.0,150,55.9,0,100.0,283,283,59.6,100.0,90,31.8,90
Rick Wagner,7950,T,DET,13,0,11,51.5,100.0,102,36.2,102,64.9,1,100.0,282,282,68.7,100.0,151,53.5,151
Jeff Allen,7642,G,HST,12,0,13,56.4,100.0,67,23.8,67,53.4,1,100.0,281,281,54.4,100.0,193,68.7,193
Josh Doctson,10656,WR,WAS,16,0,32,61.0,100.0,132,47.0,132,60.3,0,99.6,281,282,60.4,100.0,119,42.3,119
O.J. Howard,11774,TE,TB,14,0,30,58.6,100.0,114,41.0,114,54.7,1,100.0,278,278,52.0,100.0,148,53.2,148
Robert Woods,7822,WR,LA,13,0,26,89.2,100.0,93,33.6,93,88.8,2,99.3,277,279,67.1,100.0,168,60.6,168
Jay Cutler,2956,QB,MIA,14,0,17,60.3,100.0,101,37.1,101,60.2,0,95.4,272,285,60.0,98.8,160,58.8,162
Delanie Walker,3120,TE,TEN,18,0,31,70.2,100.0,143,52.8,143,70.8,0,99.3,271,273,67.7,100.0,107,39.5,107
Trey Hopkins,9276,G,CIN,13,1,7,59.2,100.0,111,41.1,111,50.8,2,100.0,270,270,51.0,100.0,123,45.6,123
Rhett Ellison,7128,TE,NYG,16,0,21,68.4,100.0,143,53.4,143,70.6,0,100.0,268,268,68.4,100.0,111,41.4,111
David Bakhtiari,7891,T,GB,12,0,12,71.1,100.0,98,36.7,98,68.6,0,100.0,267,267,66.5,100.0,145,54.3,145
Jordy Nelson,4350,WR,GB,15,0,12,72.1,100.0,100,37.6,100,68.6,0,100.0,266,266,57.9,100.0,147,55.3,147
Jared Cook,5012,TE,OAK,16,0,23,51.1,100.0,92,34.7,92,52.1,3,100.0,265,265,59.6,100.0,138,52.1,138
Brandon Shell,10792,T,NYJ,12,0,22,60.1,100.0,96,36.2,96,61.3,0,100.0,265,265,61.2,100.0,143,54.0,143
Hunter Henry,10669,TE,LAC,14,0,27,66.4,100.0,129,48.7,129,69.5,0,100.0,265,265,66.3,100.0,101,38.1,101
Darren Fells,8549,TE,DET,16,0,11,58.7,100.0,105,39.8,105,62.0,1,100.0,264,264,66.4,100.0,145,54.9,145
Deonte Thompson,7513,WR,BUF,17,0,4,90.7,100.0,99,37.9,99,83.1,1,98.9,261,264,74.8,99.3,144,55.2,145
JuJu Smith-Schuster,11817,WR,PIT,15,0,25,68.7,100.0,128,49.0,128,69.1,2,100.0,261,261,61.3,100.0,97,37.2,97
Kevin Pamphile,8784,G,TB,16,0,30,55.4,100.0,105,40.2,105,59.4,0,100.0,261,261,56.5,100.0,138,52.9,138
Ron Leary,7338,G,DEN,11,0,10,77.7,100.0,124,47.7,124,68.9,4,100.0,260,260,53.6,100.0,109,41.9,109
Garrett Celek,7274,TE,SF,16,0,28,62.2,100.0,52,20.1,52,68.9,2,100.0,259,259,69.5,100.0,189,73.0,189
Cedric Ogbuehi,9454,T,CIN,14,0,7,53.9,100.0,111,43.0,111,49.2,0,100.0,258,258,46.4,100.0,116,45.0,116
Marquise Goodwin,7859,WR,SF,16,0,28,64.1,100.0,44,17.2,44,73.2,2,98.5,256,260,72.8,100.0,198,77.3,198
James Develin,6142,FB,NE,19,0,19,85.3,100.0,120,47.1,120,79.7,0,100.0,255,255,62.8,100.0,98,38.4,98
Travis Swanson,8711,C,DET,11,0,11,53.6,100.0,84,32.9,84,53.2,1,100.0,255,255,59.3,100.0,145,56.9,145
Joe Barksdale,6244,T,LAC,11,0,27,50.4,100.0,127,49.8,127,43.7,0,100.0,255,255,46.9,100.0,89,34.9,89
Jameis Winston,9434,QB,TB,13,1,30,60.0,97.9,95,37.5,97,60.0,1,96.9,253,261,60.0,99.3,142,56.1,143
Mike Evans,8642,WR,TB,15,0,30,72.1,100.0,84,33.2,84,77.0,0,100.0,253,253,66.9,100.0,151,59.7,151
Doug Baldwin,6615,WR,SEA,16,1,29,83.6,100.0,44,17.5,44,74.5,1,100.0,252,252,65.4,100.0,191,75.8,191
DeShone Kizer,11807,QB,CLV,15,0,8,60.0,93.4,85,33.9,91,60.0,0,89.3,251,281,60.0,95.6,152,60.6,159
Anthony Fasano,2998,TE,MIA,16,0,17,64.9,100.0,102,41.0,102,62.9,0,100.0,249,249,59.6,100.0,127,51.0,127
Jaron Brown,8128,WR,ARZ,16,0,1,69.7,100.0,118,47.4,118,66.2,2,100.0,249,249,67.5,100.0,98,39.4,98
Tommy Bohanon,7997,FB,JAX,19,0,15,67.6,100.0,111,44.6,111,69.3,1,98.0,249,254,65.0,100.0,109,43.8,109
Chris Hogan,6468,WR,NE,12,1,19,54.6,100.0,120,48.2,120,70.0,2,98.0,249,254,81.5,100.0,106,42.6,106
Luke Joeckel,7784,G,SEA,11,0,29,56.9,100.0,53,21.4,53,58.0,0,100.0,248,248,55.4,100.0,169,68.1,169
Laurent Duvernay-Tardif,8834,G,KC,12,0,16,67.8,100.0,93,37.8,93,68.4,2,100.0,246,246,63.8,100.0,134,54.5,134
Eric Tomlinson,9786,TE,NYJ,14,0,22,63.7,100.0,78,31.7,78,58.6,1,100.0,246,246,59.4,100.0,136,55.3,136
Benjamin Watson,1753,TE,BLT,16,0,3,54.0,100.0,97,40.1,97,50.8,0,100.0,242,242,55.6,100.0,106,43.8,106
Tyreek Hill,10799,WR,KC,16,1,16,59.4,93.2,96,40.0,103,65.0,1,93.8,240,256,59.7,99.3,140,58.3,141
Trent Brown,9677,T,SF,10,0,28,85.3,100.0,52,21.7,52,70.9,1,100.0,240,240,62.2,100.0,171,71.3,171
Ali Marpet,9494,C,TB,11,0,30,74.5,100.0,98,40.8,98,86.3,1,100.0,240,240,85.9,100.0,124,51.7,124
Trent Williams,5529,T,WAS,10,0,32,72.1,100.0,129,54.0,129,77.6,0,100.0,239,239,66.6,100.0,89,37.2,89
Davante Adams,8688,WR,GB,14,0,12,85.4,100.0,82,34.3,82,67.9,0,100.0,239,239,76.7,100.0,140,58.6,140
Trevor Siemian,9683,QB,DEN,11,0,10,60.0,100.0,119,50.0,119,60.0,0,97.1,238,245,60.0,100.0,95,39.9,95
Allen Hurns,8931,WR,JAX,13,0,15,61.6,100.0,76,32.1,76,73.9,0,100.0,237,237,68.0,100.0,154,65.0,154
Kelvin Benjamin,8663,WR,BUF,15,0,4,70.2,100.0,130,54.9,130,56.3,0,100.0,237,237,65.5,100.0,81,34.2,81
Jesse Davis,9989,G,MIA,15,0,17,48.0,100.0,96,40.5,96,50.0,1,100.0,237,237,54.7,100.0,122,51.5,122
Mike Wallace,5007,WR,BLT,15,0,3,62.5,100.0,111,46.8,111,60.1,0,99.6,237,238,58.7,100.0,104,43.9,104
Seth Roberts,9079,WR,OAK,15,0,23,71.8,100.0,81,34.5,81,62.5,1,100.0,235,235,57.3,100.0,134,57.0,134
Charles Clay,6326,TE,BUF,14,0,4,60.1,100.0,86,36.6,86,63.2,0,100.0,235,235,63.9,100.0,134,57.0,134
Amari Cooper,9437,WR,OAK,14,0,23,62.9,100.0,81,34.5,81,62.9,0,99.6,235,236,62.7,100.0,135,57.4,135
Evan Smith,5390,G,TB,15,0,30,72.8,100.0,86,36.8,86,73.8,1,100.0,234,234,76.1,100.0,125,53.4,125
Earl Watford,7898,G,ARZ,10,0,1,50.4,100.0,133,56.8,133,49.4,1,100.0,234,234,48.6,100.0,80,34.2,80
Demar Dotson,5410,T,TB,11,0,30,68.2,100.0,96,41.4,96,64.8,0,100.0,232,232,62.4,100.0,120,51.7,120
Evan Engram,11778,TE,NYG,15,0,21,41.4,100.0,125,54.6,125,48.7,1,99.6,229,230,60.3,100.0,92,40.2,92
Chris Clark,4623,T,HST,9,0,13,51.7,100.0,71,31.3,71,51.8,1,100.0,227,227,61.6,100.0,138,60.8,138
Roger Lewis Jr.,11246,WR,NYG,15,0,21,70.2,100.0,125,55.3,125,53.4,0,100.0,226,226,61.2,100.0,87,38.5,87
Kyle Long,7801,G,CHI,9,0,6,62.8,100.0,47,20.9,47,72.1,0,100.0,225,225,74.9,100.0,160,71.1,160
Terrance Williams,7855,WR,DAL,16,0,9,71.6,100.0,64,28.6,64,70.0,0,99.1,224,226,60.7,100.0,148,66.1,148
Bruce Ellington,8741,WR,HST,11,1,13,66.7,100.0,53,23.8,53,71.8,1,98.7,223,226,63.6,99.4,155,69.5,156
Paul Richardson Jr.,8680,WR,SEA,16,0,29,65.0,100.0,37,16.7,37,60.8,0,100.0,222,222,67.4,100.0,170,76.6,170
Troy Niklas,8687,TE,ARZ,15,0,1,51.4,100.0,126,56.8,126,52.4,2,100.0,222,222,55.1,100.0,72,32.4,72
Brent Qvale,8921,T,NYJ,15,0,22,60.4,100.0,59,26.8,59,68.4,2,100.0,220,220,69.9,100.0,131,59.5,131
Austin Seferian-Jenkins,8673,TE,NYJ,13,0,22,63.2,100.0,66,30.1,66,59.6,4,100.0,219,219,60.0,100.0,135,61.6,135
Brett Hundley,9580,QB,GB,11,0,12,60.0,100.0,90,41.1,90,60.5,0,94.0,219,233,60.8,94.4,117,53.4,124
Jermon Bushrod,3741,G,MIA,10,0,17,56.3,100.0,55,25.1,55,49.7,3,100.0,219,219,46.4,100.0,150,68.5,150
Demetrius Harris,8524,TE,KC,17,0,16,55.2,100.0,63,29.0,63,58.7,1,100.0,217,217,53.7,100.0,127,58.5,127
Demarcus Robinson,10760,WR,KC,16,0,16,72.8,100.0,75,34.6,75,63.4,0,100.0,217,217,63.6,100.0,126,58.1,126
Sterling Shepard,10674,WR,NYG,11,0,21,61.7,100.0,128,59.3,128,73.1,0,98.2,216,220,63.3,100.0,80,37.0,80
Randall Cobb,6216,WR,GB,15,0,12,57.7,98.6,72,33.6,73,59.5,0,96.4,214,222,64.0,95.5,126,58.9,132
Kamar Aiken,6671,WR,IND,15,0,14,77.2,100.0,44,20.6,44,72.7,1,100.0,214,214,70.6,100.0,161,75.2,161
Cam Fleming,8775,T,NE,14,0,19,65.5,100.0,124,58.2,124,66.6,0,100.0,213,213,66.8,100.0,56,26.3,56
Julius Thomas,6281,TE,MIA,14,0,17,43.2,100.0,66,31.1,66,43.6,0,100.0,212,212,52.0,100.0,130,61.3,130
Shawn Lauvao,5616,G,WAS,9,0,32,48.5,100.0,111,52.4,111,57.8,0,100.0,212,212,64.4,100.0,78,36.8,78
Duane Brown,4340,T,SEA,10,0,29,60.2,100.0,46,21.9,46,62.1,0,100.0,210,210,65.1,100.0,148,70.5,148
Donte Moncrief,8725,WR,IND,12,0,14,39.0,100.0,43,20.5,43,55.7,1,100.0,210,210,66.8,100.0,152,72.4,152
Greg Mancz,10019,G,HST,10,0,13,69.5,100.0,68,32.4,68,58.1,0,100.0,210,210,53.9,100.0,118,56.2,118
Kyle Juszczyk,7912,FB,SF,14,0,28,55.1,97.1,33,15.7,34,75.1,2,96.8,210,217,78.9,98.2,162,77.1,165
Lee Smith,6311,TE,OAK,16,1,23,53.3,100.0,103,49.3,103,59.0,5,100.0,209,209,66.6,100.0,92,44.0,92
Justin McCray,9234,T,GB,12,0,12,54.5,100.0,89,42.6,89,51.0,0,100.0,209,209,53.0,100.0,105,50.2,105
Ryan Grant,8777,WR,WAS,16,0,32,66.5,100.0,91,43.5,91,66.1,0,100.0,209,209,65.7,100.0,98,46.9,98
Golden Tate,5585,WR,DET,16,0,11,67.4,98.6,72,34.4,73,66.8,0,97.7,209,214,65.8,100.0,119,56.9,119
Andre Smith,4929,T,CIN,12,0,7,60.5,100.0,95,46.1,95,66.5,2,100.0,206,206,65.7,100.0,86,41.7,86
Ben Garland,5839,G,ATL,10,0,2,82.4,100.0,38,18.5,38,76.9,2,100.0,205,205,77.8,100.0,147,71.7,147
Josh Wells,8968,T,JAX,12,0,15,57.0,100.0,70,34.5,70,64.7,0,100.0,203,203,69.0,100.0,116,57.1,116
Spencer Drango,10802,T,CLV,10,0,8,60.9,100.0,66,32.5,66,51.1,0,100.0,203,203,44.3,100.0,115,56.7,115
Allen Barbre,3735,G,DEN,12,0,10,77.6,100.0,96,47.3,96,66.1,2,100.0,203,203,57.7,100.0,83,40.9,83
Chris Manhertz,10211,TE,CAR,16,1,5,60.9,100.0,112,55.7,112,58.3,2,100.0,201,201,56.9,100.0,49,24.4,49
Ethan Pocic,11813,G,SEA,11,0,29,69.0,100.0,50,25.0,50,52.9,0,100.0,200,200,48.6,100.0,127,63.5,127
Emmanuel Sanders,5606,WR,DEN,12,0,10,62.0,100.0,98,49.0,98,69.9,0,100.0,200,200,76.1,100.0,85,42.5,85
DeVante Parker,9447,WR,MIA,13,0,17,63.4,100.0,76,38.0,76,61.8,0,100.0,200,200,63.5,100.0,115,57.5,115
Martavis Bryant,8753,WR,PIT,16,0,25,61.8,100.0,94,47.2,94,61.5,0,97.1,199,205,62.7,100.0,83,41.7,83
Will Fuller V,10655,WR,HST,10,0,13,60.6,100.0,47,23.6,47,54.4,0,99.0,199,201,58.8,100.0,137,68.8,137
Patrick DiMarco,6997,FB,BUF,17,0,4,60.6,98.6,73,37.1,74,66.2,0,99.0,197,199,68.3,99.0,103,52.3,104
Evan Boehm,10762,G,ARZ,10,0,1,51.8,100.0,96,49.0,96,69.1,2,100.0,196,196,77.1,100.0,77,39.3,77
Ted Ginn Jr.,3625,WR,NO,17,0,20,53.4,100.0,77,39.5,77,55.8,1,94.7,195,206,60.5,100.0,95,48.7,95
Jamison Crowder,9538,WR,WAS,15,0,32,66.6,100.0,93,47.7,93,62.0,0,96.5,195,202,57.9,100.0,80,41.0,80
Bennie Fowler,8914,WR,DEN,16,0,10,56.9,100.0,88,45.4,88,47.2,0,100.0,194,194,60.0,100.0,87,44.8,87
Justin Hardy,9540,WR,ATL,18,3,2,57.3,100.0,36,18.6,36,74.9,3,100.0,194,194,77.8,100.0,138,71.1,138
Lance Kendricks,6199,TE,GB,16,0,12,52.1,100.0,89,46.1,89,55.5,1,100.0,193,193,65.0,100.0,88,45.6,88
Tyler Shatley,9257,G,JAX,13,0,15,71.1,100.0,77,39.9,77,53.5,0,100.0,193,193,47.2,100.0,98,50.8,98
Albert Wilson,8943,WR,KC,14,0,16,70.7,97.4,76,39.8,78,69.9,0,98.5,191,194,60.9,100.0,110,57.6,110
Dede Westbrook,11865,WR,JAX,10,0,15,65.9,100.0,59,30.9,59,74.1,1,100.0,191,191,69.1,100.0,130,68.1,130
Jimmy Graham,5619,TE,SEA,16,0,29,72.5,100.0,43,22.5,43,63.4,0,100.0,191,191,56.4,100.0,130,68.1,130
Ryan Kalil,3675,C,CAR,7,0,5,61.3,100.0,95,50.3,95,53.3,0,100.0,189,189,44.7,100.0,61,32.3,61
Corey Davis,11760,WR,TEN,13,0,31,68.8,100.0,91,48.1,91,36.2,0,100.0,189,189,84.7,100.0,86,45.5,86
Marcus Cannon,6290,T,NE,7,0,19,76.6,100.0,77,40.7,77,80.7,2,100.0,189,189,80.2,100.0,90,47.6,90
Jeremy Maclin,4942,WR,BLT,12,0,3,59.7,100.0,93,49.5,93,58.7,0,100.0,188,188,58.1,100.0,80,42.6,80
Russell Shepard,8254,WR,CAR,16,0,5,70.0,100.0,107,57.2,107,58.7,1,98.9,187,189,68.6,100.0,47,25.1,47
Maxx Williams,9488,TE,BLT,11,0,3,65.6,100.0,108,57.8,108,64.7,0,98.9,187,189,59.8,100.0,57,30.5,57
Ja'Wuan James,8654,T,MIA,8,0,17,40.5,100.0,50,26.9,50,63.0,0,100.0,186,186,74.3,100.0,127,68.3,127
Laquon Treadwell,10657,WR,MIN,18,0,18,60.2,100.0,62,33.3,62,68.4,0,100.0,186,186,72.1,100.0,111,59.7,111
Greg Olsen,3647,TE,CAR,8,0,5,59.0,100.0,94,50.8,94,51.1,0,100.0,185,185,51.5,100.0,61,33.0,61
Michael Crabtree,4933,WR,OAK,14,1,23,86.1,100.0,71,38.4,71,75.3,1,100.0,185,185,60.3,100.0,100,54.1,100
Jordan Matthews,8677,WR,BUF,10,0,4,57.3,100.0,49,27.1,49,56.9,1,100.0,181,181,60.1,100.0,115,63.5,115
Menelik Watson,7823,T,DEN,7,0,10,46.7,100.0,82,45.3,82,47.1,1,100.0,181,181,53.3,100.0,78,43.1,78
Taylor Gabriel,9002,WR,ATL,18,0,2,63.1,100.0,33,18.4,33,55.3,1,95.7,179,187,60.5,100.0,135,75.4,135
Deshaun Watson,11767,QB,HST,7,0,13,60.0,88.6,39,22.0,44,60.0,0,90.3,177,196,60.0,96.4,132,74.6,137
Michael Schofield III,8730,T,LAC,13,0,27,58.8,100.0,87,49.2,87,63.1,0,100.0,177,177,62.5,100.0,60,33.9,60
D.J. Fluker,7792,G,NYG,7,0,21,68.2,100.0,91,51.7,91,68.4,0,100.0,176,176,70.7,100.0,76,43.2,76
Luke Willson,7940,TE,SEA,16,0,29,75.0,100.0,37,21.0,37,63.8,2,100.0,176,176,63.0,100.0,114,64.8,114
James Hanna,7175,TE,DAL,16,0,9,68.9,100.0,87,49.4,87,65.2,1,100.0,176,176,59.2,100.0,82,46.6,82
Danny Amendola,4717,WR,NE,18,0,19,73.9,100.0,100,57.5,100,69.0,0,99.4,174,175,80.0,100.0,53,30.5,53
Oday Aboushi,7923,G,SEA,8,0,29,49.9,100.0,40,23.1,40,45.0,1,100.0,173,173,45.4,100.0,117,67.6,117
Brandon Williams,7876,TE,IND,14,1,14,62.7,100.0,44,25.6,44,54.7,1,100.0,172,172,52.1,100.0,115,66.9,115
Phillip Dorsett,9462,WR,NE,16,0,19,57.2,100.0,109,63.4,109,64.2,1,99.4,172,173,76.4,100.0,46,26.7,46
Chris Godwin,11839,WR,TB,16,0,30,80.4,100.0,84,48.8,84,74.3,0,100.0,172,172,60.5,100.0,79,45.9,79
Jason Peters,2148,T,PHI,7,0,24,63.4,100.0,73,42.7,73,72.2,0,100.0,171,171,74.5,100.0,82,48.0,82
Connor McGovern,10778,G,DEN,9,0,10,58.6,100.0,76,44.4,76,49.5,0,100.0,171,171,50.3,100.0,76,44.4,76
Niles Paul,6307,TE,WAS,14,1,32,45.1,99.0,98,57.6,99,46.3,2,98.8,170,172,56.5,100.0,59,34.7,59
Dontrelle Inman,6597,WR,CHI,12,0,6,87.1,100.0,40,23.7,40,84.8,0,100.0,169,169,65.2,100.0,111,65.7,111
Ted Larsen,5728,G,MIA,8,1,17,48.9,100.0,77,45.8,77,42.8,1,100.0,168,168,41.7,100.0,77,45.8,77
Ricardo Louis,10748,WR,CLV,16,0,8,52.8,100.0,55,32.7,55,62.6,0,100.0,168,168,64.1,100.0,98,58.3,98
Nick Foles,7089,QB,PHI,10,0,24,60.0,96.6,85,50.9,88,60.0,0,90.8,167,184,60.0,100.0,72,43.1,72
Rees Odhiambo,10731,T,SEA,7,0,29,56.7,100.0,31,18.7,31,39.8,0,100.0,166,166,37.4,100.0,117,70.5,117
Ryan Griffin,7982,TE,HST,7,0,13,55.1,100.0,35,21.2,35,58.2,0,100.0,165,165,58.5,100.0,120,72.7,120
Marcus Gilbert,6215,T,PIT,8,0,25,68.4,100.0,80,48.5,80,71.7,0,100.0,165,165,67.1,100.0,60,36.4,60
George Kittle,11901,TE,SF,15,0,28,53.9,100.0,37,22.6,37,61.7,1,100.0,164,164,65.2,100.0,113,68.9,113
Spencer Long,8713,C,WAS,7,0,32,60.8,100.0,89,54.6,89,54.3,0,100.0,163,163,49.0,100.0,59,36.2,59
Tyler Lockett,9502,WR,SEA,16,0,29,57.2,100.0,20,12.3,20,61.5,0,94.8,163,172,59.5,100.0,133,81.6,133
Randall Telfer,9631,TE,CLV,16,0,8,48.9,100.0,68,42.2,68,46.2,1,100.0,161,161,54.7,100.0,83,51.6,83
Taylor Decker,10650,T,DET,8,0,11,58.0,100.0,60,37.5,60,58.7,1,100.0,160,160,58.6,100.0,84,52.5,84
Chase Roullier,11954,C,WAS,8,0,32,58.2,100.0,78,48.8,78,59.1,0,100.0,160,160,65.0,100.0,60,37.5,60
Bobby Hart,9659,T,NYG,10,0,21,44.9,100.0,86,53.8,86,46.3,0,100.0,160,160,57.4,100.0,66,41.3,66
Aldrick Robinson,6330,WR,SF,16,0,28,51.3,100.0,38,23.8,38,59.6,0,100.0,160,160,63.5,100.0,110,68.8,110
David Njoku,11784,TE,CLV,16,0,8,54.6,100.0,52,32.5,52,60.2,2,99.4,160,161,61.0,100.0,90,56.3,90
Breshad Perriman,9459,WR,BLT,11,0,3,63.5,100.0,82,51.3,82,62.0,0,100.0,160,160,60.4,100.0,63,39.4,63
Cole Beasley,7330,WR,DAL,15,0,9,60.7,100.0,41,25.8,41,58.2,0,100.0,159,159,58.1,100.0,107,67.3,107
Rashard Higgins,10806,WR,CLV,15,0,8,59.9,100.0,43,27.0,43,79.3,0,100.0,159,159,59.6,100.0,94,59.1,94
Chester Rogers,10918,WR,IND,11,0,14,49.5,100.0,32,20.1,32,60.7,1,98.1,159,162,58.6,100.0,122,76.7,122
Phillip Supernaw,7324,TE,TEN,15,0,31,48.7,100.0,105,66.5,105,50.5,0,100.0,158,158,60.1,100.0,32,20.3,32
Michael Roberts,11882,TE,DET,15,0,11,65.3,100.0,59,37.3,59,68.5,0,100.0,158,158,66.8,100.0,86,54.4,86
Braxton Miller,10719,WR,HST,11,0,13,53.2,100.0,43,27.4,43,61.6,1,99.4,157,158,60.1,98.9,92,58.6,93
Jon Halapio,8814,G,NYG,7,0,21,52.0,100.0,83,53.2,83,50.0,2,100.0,156,156,56.8,100.0,63,40.4,63
Derrick Coleman,7377,FB,ATL,18,0,2,63.3,100.0,19,12.2,19,55.6,1,98.7,156,158,53.6,98.3,117,75.0,119
Adam Shaheen,11800,TE,CHI,13,1,6,51.2,100.0,36,23.1,36,60.2,2,100.0,156,156,63.7,100.0,107,68.6,107
Justin Pugh,7800,T,NYG,8,0,21,65.5,100.0,87,56.1,87,65.2,0,100.0,155,155,59.9,100.0,58,37.4,58
Jeff Heuerman,9525,TE,DEN,14,0,10,67.1,100.0,81,52.3,81,66.5,1,100.0,155,155,60.7,100.0,59,38.1,59
LaAdrian Waddle,8460,T,NE,12,0,19,53.6,100.0,82,52.9,82,61.8,0,100.0,155,155,72.4,100.0,57,36.8,57
Kenny Golladay,11851,WR,DET,11,0,11,76.1,100.0,59,38.3,59,67.1,1,99.4,154,155,56.0,100.0,85,55.2,85
Josh Bellamy,7472,WR,CHI,14,0,6,76.5,100.0,34,22.1,34,82.1,3,99.4,154,155,75.3,100.0,109,70.8,109
Travis Benjamin,7100,WR,LAC,16,0,27,56.5,100.0,69,45.1,69,46.8,0,92.7,153,165,63.4,100.0,59,38.6,59
Tom Savage,8770,QB,HST,8,0,13,60.0,100.0,49,32.7,49,60.0,0,98.7,150,152,60.0,100.0,91,60.7,91
Ryan Kelly,10652,C,IND,7,0,14,56.3,100.0,35,23.3,35,62.7,0,100.0,150,150,60.8,100.0,105,70.0,105
Arie Kouandjio,9545,G,WAS,8,0,32,52.0,100.0,63,42.3,63,51.5,2,100.0,149,149,49.7,100.0,70,47.0,70
John Brown,8726,WR,ARZ,10,0,1,67.2,100.0,84,56.4,84,41.9,0,99.3,149,150,60.0,100.0,54,36.2,54
Zane Beadles,5570,G,SF,8,0,28,43.0,100.0,30,20.1,30,47.8,0,100.0,149,149,48.4,100.0,105,70.5,105
Jeremiah Sirles,9305,G,MIN,11,0,18,57.4,100.0,60,40.3,60,53.3,1,100.0,149,149,53.9,100.0,70,47.0,70
J.J. Nelson,9592,WR,ARZ,16,0,1,67.1,100.0,70,47.3,70,65.2,0,98.0,148,151,62.7,100.0,68,45.9,68
Matt Slauson,5117,G,LAC,7,0,27,55.9,100.0,67,45.3,67,50.5,0,100.0,148,148,50.5,100.0,57,38.5,57
Adam Humphries,10075,WR,TB,16,0,30,64.4,100.0,61,41.8,61,64.0,0,99.3,146,147,56.6,100.0,71,48.6,71
James O'Shaughnessy,9606,TE,JAX,17,0,15,58.1,100.0,67,45.9,67,64.2,1,100.0,146,146,63.1,100.0,63,43.2,63
Willie Snead IV,8999,WR,NO,13,0,20,70.1,100.0,58,39.7,58,68.2,0,100.0,146,146,54.2,100.0,74,50.7,74
Sam Young,5702,T,MIA,9,0,17,47.6,100.0,73,50.3,73,52.1,2,100.0,145,145,61.1,100.0,59,40.7,59
Kendall Wright,7026,WR,CHI,16,0,6,70.7,100.0,27,18.6,27,69.5,0,100.0,145,145,58.5,100.0,107,73.8,107
Vance McDonald,7836,TE,PIT,11,0,25,85.8,100.0,70,48.3,70,80.2,0,100.0,145,145,66.5,100.0,54,37.2,54
Jimmy Garoppolo,8697,QB,SF,5,0,28,60.0,100.0,25,17.4,25,60.0,0,92.9,144,155,60.0,99.1,116,80.6,117
Roosevelt Nix,10269,FB,PIT,17,0,25,72.8,100.0,56,39.2,56,64.0,1,97.9,143,146,54.3,100.0,66,46.2,66
Brock Osweiler,7059,QB,DEN,6,0,10,60.0,100.0,60,42.3,60,60.0,0,97.3,142,146,60.0,98.6,73,51.4,74
Sean McGrath,7515,TE,LAC,15,0,27,73.3,100.0,72,50.7,72,69.9,1,100.0,142,142,61.4,100.0,47,33.1,47
Josh LeRibeus,7073,G,NO,17,1,20,56.9,100.0,72,51.1,72,56.0,1,100.0,141,141,58.7,100.0,44,31.2,44
Luke Stocker,6256,TE,TEN,14,0,31,63.4,100.0,72,51.1,72,61.9,1,100.0,141,141,54.4,100.0,54,38.3,54
DeSean Jackson,4363,WR,TB,14,0,30,62.8,100.0,48,34.0,48,53.8,0,97.9,141,144,59.9,100.0,86,61.0,86
Cameron Brate,9207,TE,TB,16,0,30,56.5,100.0,54,38.3,54,59.0,0,100.0,141,141,57.7,100.0,74,52.5,74
